RESULT_COUNT: 3074,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME
REXX,REXX:UW,BBG000QCGNG9,2017-02-27,0.61,0.634,0.59,0.6326,861478.0,0.0,1.0,6.1,6.34,5.9,6.326,86147.8
RFAP,RFAP:US,BBG00CNPNJ41,2017-02-27,54.0501,54.39,54.0501,54.2,1895.0,0.0,1.0,54.0501,54.39,54.0501,54.2,1895.0
RFDI,RFDI:US,BBG00CNPNL73,2017-02-27,54.2401,54.495,54.21,54.3488,6868.0,0.0,1.0,54.2401,54.495,54.21,54.3488,6868.0
RFEM,RFEM:US,BBG00D30F6P0,2017-02-27,59.2,59.2,59.035,59.035,20312.0,0.0,1.0,59.2,59.2,59.035,59.035,20312.0
RFEU,RFEU:US,BBG00CNPHYW4,2017-02-27,53.7301,54.0699,53.7301,53.75,4067.0,0.0,1.0,53.7301,54.0699,53.7301,53.75,4067.0
RFIL,RFIL:US,BBG000C2J6S7,2017-02-27,1.55,1.55,1.45,1.5,13178.0,0.0,1.0,1.51296376263989,1.51296376263989,1.41535319730829,1.46415847997409,13178.0
RGCO,RGCO:US,BBG000BMCQY0,2017-02-27,26.97,27.34,26.97,27.33,4418.0,0.0,1.0,17.7790016699075,18.0229108511409,17.7790016699075,18.0163187111076,6627.0
RGEN,RGEN:UW,BBG000BS4JZ1,2017-02-27,32.08,32.55,31.84,32.43,231642.0,0.0,1.0,32.08,32.55,31.84,32.43,231642.0
RGLD,RGLD:UW,BBG000BS5937,2017-02-27,68.2,69.97,65.96,66.26,735284.0,0.0,1.0,67.7588671776602,69.5174184225937,65.5333559976315,65.8314155306711,735284.0
RGLS,RGLS:US,BBG000R33DR2,2017-02-27,1.05,1.1,0.95,1.05,814015.0,0.0,1.0,1.05,1.1,0.95,1.05,814015.0
RGNX,RGNX:UW,BBG009T0LKT9,2017-02-27,17.35,18.35,17.35,18.2,199497.0,0.0,1.0,17.35,18.35,17.35,18.2,199497.0
RGSE,RGSE:US,BBG000VBKGK0,2017-02-27,1.79,1.85,1.75,1.78,602940.0,0.0,1.0,1.79,1.85,1.75,1.78,602940.0
RIBT,RIBT:US,BBG000GDJC51,2017-02-27,0.83,0.83,0.8,0.818,3123.0,0.0,1.0,0.83,0.83,0.8,0.818,3123.0
RIBTW,RIBTW:US,BBG005PG3PH8,2017-02-27,0.158,0.158,0.158,0.158,162.0,0.0,1.0,0.158,0.158,0.158,0.158,162.0
RICK,RICK:US,BBG000FLT111,2017-02-27,17.35,17.5101,17.17,17.22,40181.0,0.0,1.0,17.2964633022907,17.4560692835412,17.1170187262438,17.1668644418124,40181.0
RIGL,RIGL:UW,BBG000BPX2D6,2017-02-27,2.3,2.53,2.29,2.52,1933920.0,0.0,1.0,2.3,2.53,2.29,2.52,1933920.0
RILY,RILY:US,BBG000RTNP69,2017-02-27,16.15,16.2,15.35,15.5,23945.0,0.0,1.0,15.7006811313218,15.749290051233,14.9229384127424,15.0687651724761,23945.0
RILYL,RILYL:UW,,2017-02-27,26.48,26.48,26.0,26.033,3492.0,0.0,1.0,26.48,26.48,26.0,26.033,3492.0
RKDA,RKDA:US,BBG000GYBX66,2017-02-27,0.98,1.0,0.926,0.96,96308.0,0.0,1.0,0.98,1.0,0.926,0.96,96308.0
RLJE,RLJE:US,BBG001J5R3L6,2017-02-27,2.3,2.3078,2.2001,2.26,32902.0,0.0,1.0,2.3,2.3078,2.2001,2.26,32902.0
RLOG,RLOG:US,BBG000QLNSM3,2017-02-27,0.83,0.83,0.7801,0.79,132623.0,0.0,1.0,0.83,0.83,0.7801,0.79,132623.0
RMBS,RMBS:UW,BBG000BR3C43,2017-02-27,12.54,12.77,12.5,12.76,841170.0,0.0,1.0,12.54,12.77,12.5,12.76,841170.0
RMCF,RMCF:US,BBG000BS8F94,2017-02-27,10.96,11.15,10.96,11.1,11428.0,0.0,1.0,10.8511258278146,11.039238410596,10.8511258278146,10.9897350993377,11428.0
RMGN,RMGN:US,BBG001QQHWG5,2017-02-27,1.0,1.0,0.9001,0.95,49984.0,0.0,1.0,1.0,1.0,0.9001,0.95,49984.0
RMR,RMR:US,BBG00B6V7CJ6,2017-02-27,51.6,52.3,51.1895,52.1,64227.0,0.0,1.0,51.1011938012434,51.794427050485,50.6946620172238,51.5963604078445,64227.0
RMTI,RMTI:US,BBG000BMC004,2017-02-27,6.12,6.46,6.12,6.26,348136.0,0.0,1.0,6.12,6.46,6.12,6.26,348136.0
RNDB,RNDB:US,BBG00CDNLZ16,2017-02-27,15.0768,15.25,15.05,15.25,36313.0,0.0,1.0,15.0768,15.25,15.05,15.25,36313.0
RNET,RNET:UW,BBG00171SC46,2017-02-27,18.35,18.775,18.1,18.4,60356.0,0.0,1.0,18.35,18.775,18.1,18.4,60356.0
RNST,RNST:UW,BBG000BR48K3,2017-02-27,41.1,41.46,40.82,41.29,152467.0,0.0,1.0,40.7529955985042,41.1099561438925,40.4753596187577,40.9413914419036,152467.0
RNVA,RNVA:US,BBG000DSC063,2017-02-27,1.98,2.1,1.8,1.85,684592.0,0.0,1.0,1.98,2.1,1.8,1.85,684592.0
RNVAZ,RNVAZ:US,BBG00DB10R33,2017-02-27,0.0231,0.024,0.023,0.024,20970.0,0.0,1.0,0.0231,0.024,0.023,0.024,20970.0
RNWK,RNWK:UW,BBG000BV6145,2017-02-27,5.07,5.13,5.01,5.03,18609.0,0.0,1.0,5.07,5.13,5.01,5.03,18609.0
ROBO,ROBO:US,BBG005FHK617,2017-02-27,31.62,31.66,31.44,31.6,140266.0,0.0,1.0,31.62,31.66,31.44,31.6,140266.0
ROCK,ROCK:UW,BBG000BKQP71,2017-02-27,41.05,42.75,41.05,42.45,435897.0,0.0,1.0,41.05,42.75,41.05,42.45,435897.0
ROIC,ROIC:UW,BBG000TP7QQ9,2017-02-27,22.04,22.37,22.0,22.25,1021474.0,0.0,1.0,21.644284899845,21.9683599459861,21.6050030760703,21.850514474662,1021474.0
ROKA,ROKA:US,BBG000P8K190,2017-02-27,4.32,4.43,4.32,4.41,45969.0,0.0,1.0,4.32,4.43,4.32,4.41,45969.0
ROLL,ROLL:UW,BBG000GMGZB6,2017-02-27,94.42,95.18,94.1,95.12,124688.0,0.0,1.0,94.42,95.18,94.1,95.12,124688.0
ROSE,ROSE:US,BBG00CC0GTP1,2017-02-27,10.3101,10.4,10.3101,10.4,1500.0,0.0,1.0,10.3101,10.4,10.3101,10.4,1500.0
ROSEW,ROSEW:US,BBG00CL73L31,2017-02-27,1.48,1.48,1.36,1.3712,18350.0,0.0,1.0,1.48,1.48,1.36,1.3712,18350.0
ROSG,ROSG:US,BBG000HJC443,2017-02-27,0.455,0.455,0.432,0.455,102196.0,0.0,1.0,5.46,5.46,5.184,5.46,8516.33333333333
ROST,ROST:UW,BBG000BSC9R3,2017-02-27,68.98,69.39,68.67,69.15,2380433.0,0.0,1.0,68.47,68.88,68.16,68.64,2374446.38
RP,RP:UW,BBG000CN6NT7,2017-02-27,33.5,33.7,33.25,33.5,629181.0,0.0,1.0,33.5,33.7,33.25,33.5,629181.0
RPD,RPD:US,BBG009DFHWG6,2017-02-27,15.43,15.76,15.1928,15.7,383788.0,0.0,1.0,15.43,15.76,15.1928,15.7,383788.0
RPRX,RPRX:US,BBG000BGV5F9,2017-02-27,1.16,1.25,1.16,1.21,84279.0,0.0,1.0,1.16,1.25,1.16,1.21,84279.0
RPXC,RPXC:UW,BBG001DQQXS4,2017-02-27,10.94,11.08,10.92,11.03,247637.0,0.0,1.0,10.94,11.08,10.92,11.03,247637.0
RRGB,RRGB:UW,BBG000MXJQ31,2017-02-27,47.1,47.45,45.65,47.35,331403.0,0.0,1.0,47.1,47.45,45.65,47.35,331403.0
RRR,RRR:UW,BBG00B6G80S4,2017-02-27,22.33,22.415,21.93,22.1,692073.0,0.0,1.0,22.1354528984818,22.2197123474908,21.7389378443218,21.9074567423398,692073.0
RSYS,RSYS:UW,BBG000C1MH10,2017-02-27,3.81,4.0,3.8,3.84,233605.0,0.0,1.0,3.81,4.0,3.8,3.84,233605.0
RTIX,RTIX:UW,BBG000DVBJQ4,2017-02-27,3.7,3.89,3.65,3.85,251719.0,0.0,1.0,3.7,3.89,3.65,3.85,251719.0
RTK,RTK:US,BBG000HJW405,2017-02-27,1.05,1.05,0.91,0.9205,815272.0,0.0,1.0,1.05,1.05,0.91,0.9205,815272.0
RTNB,RTNB:US,BBG000QX5VH6,2017-02-27,6.05,6.12,5.99,5.99,21640.0,0.0,1.0,6.05,6.12,5.99,5.99,21640.0
RTRX,RTRX:US,BBG000P9D6W9,2017-02-27,20.26,21.32,20.26,21.13,619765.0,0.0,1.0,20.26,21.32,20.26,21.13,619765.0
RTTR,RTTR:US,BBG008D03RS4,2017-02-27,3.05,3.05,2.58,2.8,322288.0,0.0,1.0,3.05,3.05,2.58,2.8,322288.0
RUN,RUN:UW,BBG009HT4X01,2017-02-27,5.85,5.95,5.8064,5.92,1003591.0,0.0,1.0,5.85,5.95,5.8064,5.92,1003591.0
RUSHA,RUSHA:UW,BBG000PLLWL8,2017-02-27,35.46,35.87,35.18,35.69,352301.0,0.0,1.0,35.46,35.87,35.18,35.69,352301.0
RUSHB,RUSHB:UW,BBG000PLN1M3,2017-02-27,32.96,33.32,32.93,33.15,7156.0,0.0,1.0,32.96,33.32,32.93,33.15,7156.0
RUTH,RUTH:UW,BBG000DL2K01,2017-02-27,16.85,17.1,16.65,16.85,255775.0,0.0,1.0,16.7775787965616,17.0265042979943,16.5784383954155,16.7775787965616,255775.0
RVEN,RVEN:US,BBG001B5BY06,2017-02-27,5.85,5.89,5.85,5.89,300.0,0.0,1.0,5.85,5.89,5.85,5.89,300.0
RVLT,RVLT:US,BBG000BJP1L2,2017-02-27,6.72,6.72,6.31,6.4,35291.0,0.0,1.0,6.72,6.72,6.31,6.4,35291.0
RVNC,RVNC:US,BBG001J2MJH8,2017-02-27,20.2,21.4,20.1,21.1,223644.0,0.0,1.0,20.2,21.4,20.1,21.1,223644.0
RVSB,RVSB:UW,BBG000BGZWQ4,2017-02-27,7.61,7.69,7.58,7.67,59583.0,0.0,1.0,7.56564022838067,7.64517389701017,7.53581510264461,7.6252904798528,59583.0
RWLK,RWLK:US,BBG006SYKFN0,2017-02-27,2.3,2.3,2.25,2.25,86618.0,0.0,1.0,2.3,2.3,2.25,2.25,86618.0
RXDX,RXDX:US,BBG003CYMJ54,2017-02-27,8.65,9.2,8.45,9.15,393764.0,0.0,1.0,8.65,9.2,8.45,9.15,393764.0
RXII,RXII:US,BBG0024FKD97,2017-02-27,0.685,0.7,0.68,0.69,210988.0,0.0,1.0,0.685,0.7,0.68,0.69,210988.0
RXIIW,RXIIW:US,BBG00FJVTHN3,2017-02-27,0.161,0.161,0.16,0.16,400.0,0.0,1.0,0.161,0.161,0.16,0.16,400.0
RYAAY,RYAAY:UW,BBG000J9F0Q4,2017-02-27,81.18,81.4,80.74,81.01,179758.0,0.0,1.0,81.18,81.4,80.74,81.01,179758.0
SABR,SABR:UW,BBG005WQVZ21,2017-02-27,21.76,22.06,21.61,21.72,5126807.0,0.0,1.0,21.4889191860544,21.7851818586562,21.3407878497535,21.4494174963741,5126807.0
SAEX,SAEX:US,BBG001S58685,2017-02-27,5.21,5.59,5.08,5.16,130383.0,0.0,1.0,5.21,5.59,5.08,5.16,130383.0
SAFM,SAFM:UW,BBG000BSHWL3,2017-02-27,94.12,95.0,93.32,93.91,484019.0,0.0,1.0,93.7502483963086,94.6267913052414,92.9533912063698,93.5410733839497,484019.0
SAFT,SAFT:UW,BBG000BF7CC6,2017-02-27,72.75,72.75,71.0,71.7,82007.0,0.7,1.0,71.9876497005988,71.9876497005988,70.2559880239521,70.9486526946108,82007.0
SAGE,SAGE:US,BBG0025X16Y5,2017-02-27,62.19,69.16,61.51,68.81,907345.0,0.0,1.0,62.19,69.16,61.51,68.81,907345.0
SAIA,SAIA:UW,BBG000P5N228,2017-02-27,48.2,49.15,48.1,48.9,135741.0,0.0,1.0,48.2,49.15,48.1,48.9,135741.0
SAJA,SAJA:US,BBG000C1JD59,2017-02-27,3.98,4.14,3.75,4.05,5369.0,0.0,1.0,3.98,4.14,3.75,4.05,5369.0
SAL,SAL:US,BBG000BF55Z8,2017-02-27,39.7,39.7,39.7,39.7,496.0,0.0,1.0,39.4241687344913,39.4241687344913,39.4241687344913,39.4241687344913,496.0
SALE,SALE:UW,BBG004PW9C34,2017-02-27,9.05,9.3,9.05,9.15,293217.0,0.0,1.0,9.05,9.3,9.05,9.15,293217.0
SALM,SALM:US,BBG000BCT6M1,2017-02-27,7.0,7.15,7.0,7.1,29144.0,0.0,1.0,6.87738954034297,7.02476217335032,6.87738954034297,6.97563796234787,29144.0
SAMG,SAMG:US,BBG004HTNXJ1,2017-02-27,14.1,14.1,13.95,13.95,7028.0,0.0,1.0,13.8493609359143,13.8493609359143,13.7020273089365,13.7020273089365,7028.0
SANM,SANM:UW,BBG000BHC504,2017-02-27,40.3,40.9,40.2,40.7,525045.0,0.0,1.0,40.3,40.9,40.2,40.7,525045.0
SANW,SANW:US,BBG000QVK045,2017-02-27,4.35,4.55,4.35,4.55,99339.0,0.0,1.0,4.35,4.55,4.35,4.55,99339.0
SASR,SASR:UW,BBG000BR8FF9,2017-02-27,43.52,43.93,43.41,43.6,52839.0,0.0,1.0,43.2601791044776,43.6677313432836,43.1508358208955,43.3397014925373,52839.0
SATS,SATS:UW,BBG000TGM196,2017-02-27,56.2,56.4,54.86,55.29,302088.0,0.0,1.0,56.2,56.4,54.86,55.29,302088.0
SAUC,SAUC:US,BBG000BD40V9,2017-02-27,1.95,1.95,1.799,1.81,116239.0,0.0,1.0,1.95,1.95,1.799,1.81,116239.0
SAVE,SAVE:UW,BBG001660QT8,2017-02-27,51.93,53.25,51.58,53.16,930211.0,0.0,1.0,51.93,53.25,51.58,53.16,930211.0
SBAC,SBAC:UW,BBG000D2MBW6,2017-02-27,110.97,112.95,110.93,112.79,958136.0,0.0,1.0,110.97,112.95,110.93,112.79,958136.0
SBBP,SBBP:UW,BBG009XQWJ18,2017-02-27,2.95,3.0,2.9,3.0,31600.0,0.0,1.0,2.95,3.0,2.9,3.0,31600.0
SBBX,SBBX:US,BBG000BLQW29,2017-02-27,23.95,23.95,23.55,23.75,14664.0,0.0,1.0,23.8971885336273,23.8971885336273,23.4980705622933,23.6976295479603,14664.0
SBCF,SBCF:UW,BBG000KK4M54,2017-02-27,23.86,24.01,23.5385,23.61,731541.0,0.0,1.0,23.86,24.01,23.5385,23.61,731541.0
SBCP,SBCP:US,BBG006K934Y5,2017-02-27,18.88,19.51,18.88,19.38,78319.0,0.0,1.0,18.88,19.51,18.88,19.38,78319.0
SBFG,SBFG:US,BBG000BJQTT2,2017-02-27,18.25,18.35,18.0999,18.35,2164.0,0.0,1.0,18.1772411436382,18.2768424649732,18.0277395603144,18.2768424649732,2164.0
SBFGP,SBFGP:UW,,2017-02-27,18.5,18.5,18.5,18.5,174.0,0.0,1.0,18.5,18.5,18.5,18.5,174.0
SBGI,SBGI:UW,BBG000F2Z955,2017-02-27,40.25,40.5,39.75,39.95,1507407.0,0.18,1.0,40.0299878530216,40.2786213179472,39.5327209231704,39.7316276951108,1507407.0
SBLK,SBLK:UW,BBG000L5TSB9,2017-02-27,9.39,9.45,8.7,9.2,533269.0,0.0,1.0,9.39,9.45,8.7,9.2,533269.0
SBLKL,SBLKL:UW,,2017-02-27,22.9,23.0659,22.68,22.84,11925.0,0.0,1.0,22.9,23.0659,22.68,22.84,11925.0
SBNY,SBNY:UW,BBG000M6X5N8,2017-02-27,157.09,159.22,156.01,159.16,318783.0,0.0,1.0,157.09,159.22,156.01,159.16,318783.0
SBOT,SBOT:US,BBG000R0LC72,2017-02-27,1.52,1.57,1.52,1.53,40180.0,0.0,1.0,1.52,1.57,1.52,1.53,40180.0
SBPH,SBPH:US,BBG0046HC879,2017-02-27,9.12,10.46,9.066,9.85,57661.0,0.0,1.0,9.12,10.46,9.066,9.85,57661.0
SBRA,SBRA:UW,BBG000MTHFG2,2017-02-27,27.1,27.65,27.01,27.33,749869.0,0.0,1.0,26.6114046121593,27.1514884696017,26.5230272536688,26.8372578616352,749869.0
SBRAP,SBRAP:UW,,2017-02-27,25.9183,26.18,25.91,26.18,2608.0,0.0,1.0,25.9183,26.18,25.91,26.18,2608.0
SBSI,SBSI:UW,BBG000BGVQ27,2017-02-27,35.11,35.61,35.11,35.42,118217.0,0.0,1.0,33.9790014807365,34.4628949794653,33.9790014807365,34.2790154499483,121172.425
SBUX,SBUX:UW,BBG000CTRNT1,2017-02-27,57.24,57.3,56.66,56.78,7702400.0,0.0,1.0,57.006291033807,57.066046055855,56.4286591540095,56.5481691981055,7702400.0
SCAC,SCAC:US,BBG00F6KKYH0,2017-02-27,10.15,10.15,10.15,10.15,500.0,0.0,1.0,10.15,10.15,10.15,10.15,500.0
SCACU,SCACU:US,BBG00DP9D5S8,2017-02-27,10.65,10.65,10.55,10.58,31800.0,0.0,1.0,10.65,10.65,10.55,10.58,31800.0
SCACW,SCACW:US,BBG00F6KKL33,2017-02-27,1.36,1.36,1.267,1.267,492.0,0.0,1.0,1.36,1.36,1.267,1.267,492.0
SCAI,SCAI:UW,BBG0057RT6J6,2017-02-27,56.69,56.74,56.645,56.68,463479.0,0.0,1.0,56.69,56.74,56.645,56.68,463479.0
SCHL,SCHL:UW,BBG000BSDVZ4,2017-02-27,46.28,46.47,45.82,46.02,89952.0,0.0,1.0,46.1247327219861,46.3140952806978,45.6662760008947,45.8656050100649,89952.0
SCHN,SCHN:UW,BBG000BL1L48,2017-02-27,24.1,24.7,23.85,24.25,402750.0,0.0,1.0,24.1,24.7,23.85,24.25,402750.0
SCKT,SCKT:US,BBG000BZMKF4,2017-02-27,4.3,4.33,4.2555,4.3,34148.0,0.0,1.0,4.3,4.33,4.2555,4.3,34148.0
SCLN,SCLN:UW,BBG000CDRP66,2017-02-27,9.65,9.9,9.6,9.85,209111.0,0.0,1.0,9.65,9.9,9.6,9.85,209111.0
SCMP,SCMP:US,BBG000PN5Y56,2017-02-27,11.65,12.4,11.6,12.25,951577.0,0.0,1.0,11.65,12.4,11.6,12.25,951577.0
SCON,SCON:US,BBG000BH12X7,2017-02-27,1.23,1.2699,1.22,1.25,263848.0,0.0,1.0,1.23,1.2699,1.22,1.25,263848.0
SCSC,SCSC:UW,BBG000BHV1H4,2017-02-27,41.75,41.9,41.35,41.45,131652.0,0.0,1.0,41.75,41.9,41.35,41.45,131652.0
SCSS,SCSS:UW,BBG000DM2MT4,2017-02-27,23.25,23.88,23.17,23.71,882197.0,0.0,1.0,23.25,23.88,23.17,23.71,882197.0
SCVL,SCVL:UW,BBG000BF4RG2,2017-02-27,25.75,26.06,25.47,25.72,93549.0,0.0,1.0,25.5830405710259,25.8910305740169,25.3048560521953,25.5532350868655,93549.0
SCWX,SCWX:UW,BBG00BL6Z9K8,2017-02-27,10.35,10.58,10.29,10.54,69875.0,0.0,1.0,10.35,10.58,10.29,10.54,69875.0
SCYX,SCYX:US,BBG002133YW4,2017-02-27,3.42,3.4699,3.3188,3.43,191344.0,0.0,1.0,3.42,3.4699,3.3188,3.43,191344.0
SCZ,SCZ:US,BBG000T1G7X6,2017-02-27,52.65,52.8453,52.605,52.82,1670978.0,0.0,1.0,52.65,52.8453,52.605,52.82,1670978.0
SEAC,SEAC:UW,BBG000HFDBG1,2017-02-27,2.5,2.58,2.5,2.53,105012.0,0.0,1.0,2.5,2.58,2.5,2.53,105012.0
SEDG,SEDG:UW,BBG0084BC0J9,2017-02-27,14.85,15.1,14.7,15.0,560259.0,0.0,1.0,14.85,15.1,14.7,15.0,560259.0
SEED,SEED:UW,BBG000NBR0G2,2017-02-27,2.03,2.07,2.0,2.02,129480.0,0.0,1.0,2.03,2.07,2.0,2.02,129480.0
SEIC,SEIC:UW,BBG000BSQWM2,2017-02-27,50.99,51.16,50.79,51.12,573475.0,0.0,1.0,50.7152270977675,50.884311008468,50.5163048498845,50.8445265588915,573475.0
SELB,SELB:US,BBG001J19Q25,2017-02-27,12.19,13.39,12.19,13.2,48684.0,0.0,1.0,12.19,13.39,12.19,13.2,48684.0
SELF,SELF:US,BBG000BQDXP5,2017-02-27,4.7599,4.873,4.6999,4.81,30675.0,0.0,1.0,4.62965561152763,4.7396608741726,4.57129738200776,4.67838473317673,30675.0
SENEA,SENEA:UW,BBG000DQ3432,2017-02-27,37.95,38.0,37.2,37.7,21958.0,0.0,1.0,37.95,38.0,37.2,37.7,21958.0
SENEB,SENEB:UW,BBG000DQ3J57,2017-02-27,39.5,39.5,39.5,39.5,102.0,0.0,1.0,39.5,39.5,39.5,39.5,102.0
SEV,SEV:US,BBG000BVG5K7,2017-02-27,14.47,14.85,14.01,14.85,13120.0,0.0,1.0,14.47,14.85,14.01,14.85,13120.0
SFBC,SFBC:US,BBG000BD3F92,2017-02-27,29.65,29.75,29.65,29.75,828.0,0.0,1.0,29.5567316766279,29.6564171122995,29.5567316766279,29.6564171122995,828.0
SFBS,SFBS:UW,BBG006FCB6H9,2017-02-27,42.02,42.34,41.63,42.24,198052.0,0.0,1.0,41.9055605335739,42.2246890288319,41.5166226799781,42.1249613740638,198052.0
SFLY,SFLY:UW,BBG000C3D2P3,2017-02-27,45.81,45.9,45.27,45.68,710768.0,0.0,1.0,45.81,45.9,45.27,45.68,710768.0
SFM,SFM:UW,BBG004K1BZ88,2017-02-27,19.34,19.39,18.885,19.03,5448544.0,0.0,1.0,19.34,19.39,18.885,19.03,5448544.0
SFNC,SFNC:UW,BBG000BSTL98,2017-02-27,58.65,58.85,58.25,58.6,124545.0,0.0,1.0,58.1222869909617,58.3204874581091,57.725886056667,58.0727368741749,124545.0
SFST,SFST:US,BBG000C0C4Q5,2017-02-27,33.5,34.1,33.4,33.8,7643.0,0.0,1.0,33.5,34.1,33.4,33.8,7643.0
SGBK,SGBK:UW,BBG000G95KM8,2017-02-27,46.92,47.13,46.75,46.88,50376.0,0.0,1.0,46.760501410257,46.9697875418886,46.5910793036981,46.7206373851844,50376.0
SGC,SGC:US,BBG000BSV7D1,2017-02-27,18.19,18.73,18.1,18.69,13583.0,0.0,1.0,18.1065268126393,18.644048774092,18.0169398190639,18.604232332503,13583.0
SGEN,SGEN:UW,BBG000BH0SG0,2017-02-27,62.8,66.0,62.26,65.92,1119826.0,0.0,1.0,62.8,66.0,62.26,65.92,1119826.0
SGLB,SGLB:US,BBG000N25B45,2017-02-27,3.45,3.72,3.45,3.65,128453.0,0.0,1.0,3.45,3.72,3.45,3.65,128453.0
SGLBW,SGLBW:US,BBG00FZMDSG6,2017-02-27,1.3,1.3,1.15,1.25,16986.0,0.0,1.0,1.3,1.3,1.15,1.25,16986.0
SGMA,SGMA:US,BBG000BGJ4K0,2017-02-27,4.3,4.42,4.3,4.37,13118.0,0.0,1.0,4.3,4.42,4.3,4.37,13118.0
SGMO,SGMO:UW,BBG000BHZ4D8,2017-02-27,4.2,4.4,3.9,4.3,859945.0,0.0,1.0,4.2,4.4,3.9,4.3,859945.0
SGMS,SGMS:UW,BBG000KDQZ93,2017-02-27,20.65,21.05,20.2,20.85,3274065.0,0.0,1.0,20.65,21.05,20.2,20.85,3274065.0
SGOC,SGOC:US,BBG000BT5RZ0,2017-02-27,3.25,3.25,2.8,2.9,16377.0,0.0,1.0,3.25,3.25,2.8,2.9,16377.0
SGRP,SGRP:US,BBG000KGQHC2,2017-02-27,1.07,1.1,1.04,1.1,9951.0,0.0,1.0,1.07,1.1,1.04,1.1,9951.0
SGRY,SGRY:UW,BBG009T0TM53,2017-02-27,22.6,22.6,21.8,22.45,206932.0,0.0,1.0,22.6,22.6,21.8,22.45,206932.0
SGYP,SGYP:UW,BBG000PR6KP4,2017-02-27,5.52,5.97,5.45,5.92,7841449.0,0.0,1.0,5.52,5.97,5.45,5.92,7841449.0
SHBI,SHBI:UW,BBG000BS3Z95,2017-02-27,17.38,17.38,17.0388,17.32,34730.0,0.0,1.0,17.3279016786571,17.3279016786571,16.9877244604317,17.2680815347722,34730.0
SHEN,SHEN:UW,BBG000BTCBR6,2017-02-27,29.1,29.35,28.55,29.05,206857.0,0.0,1.0,29.1,29.35,28.55,29.05,206857.0
SHIP,SHIP:US,BBG000RNPD67,2017-02-27,1.05,1.05,1.0,1.0,189579.0,0.0,1.0,1.05,1.05,1.0,1.0,189579.0
SHLD,SHLD:UW,BBG000PQ79D3,2017-02-27,7.77,8.26,7.77,8.04,1161853.0,0.0,1.0,7.77,8.26,7.77,8.04,1161853.0
SHLDW,SHLDW:UW,BBG007G8K6H5,2017-02-27,3.25,3.25,3.0722,3.2,4793.0,0.0,1.0,3.25,3.25,3.0722,3.2,4793.0
SHLM,SHLM:UW,BBG000BSW937,2017-02-27,33.55,33.85,33.05,33.75,193843.0,0.0,1.0,33.1052263014336,33.4012491893749,32.6118548215315,33.3025748933945,193843.0
SHLO,SHLO:UW,BBG000BH8P05,2017-02-27,15.0,15.38,14.88,15.13,105757.0,0.0,1.0,15.0,15.38,14.88,15.13,105757.0
SHOO,SHOO:UW,BBG000BLVFL9,2017-02-27,37.75,38.075,37.1,37.65,977441.0,0.0,1.0,37.75,38.075,37.1,37.65,977441.0
SHOR,SHOR:UW,BBG000G6ZTL3,2017-02-27,6.75,6.825,6.65,6.75,536467.0,0.0,1.0,6.75,6.825,6.65,6.75,536467.0
SHOS,SHOS:US,BBG002PQMF02,2017-02-27,3.5,3.75,3.5,3.7,53400.0,0.0,1.0,3.5,3.75,3.5,3.7,53400.0
SHPG,SHPG:UW,BBG000CCXC42,2017-02-27,180.17,183.15,180.13,182.88,660295.0,0.0,1.0,179.392966420728,182.360114336218,179.35313893193,182.091278786828,660295.0
SHSP,SHSP:US,BBG001MB8553,2017-02-27,5.29,5.35,5.14,5.33,7275.0,0.0,1.0,5.29,5.35,5.14,5.33,7275.0
SIEB,SIEB:US,BBG000BGJYL3,2017-02-27,2.5125,2.68,2.5125,2.66,4969.0,0.0,1.0,2.5125,2.68,2.5125,2.66,4969.0
SIEN,SIEN:UW,BBG0074VHDX8,2017-02-27,9.82,10.21,9.82,10.16,241916.0,0.0,1.0,9.82,10.21,9.82,10.16,241916.0
SIFI,SIFI:US,BBG000K4VBW4,2017-02-27,14.8,15.05,14.732,14.9,8026.0,0.0,1.0,14.7508305647841,15.0,14.6830564784053,14.8504983388704,8026.0
SIFY,SIFY:UW,BBG000C376F2,2017-02-27,0.88,0.9375,0.88,0.8998,35858.0,0.0,1.0,0.860377032832157,0.916594850318349,0.860377032832157,0.879735516070881,35858.0
SIGI,SIGI:UW,BBG000BSZHF3,2017-02-27,44.05,44.2,43.8,44.2,238233.0,0.0,1.0,43.9092089492609,44.0587295245705,43.6600079904115,44.0587295245705,238233.0
SIGM,SIGM:UW,BBG000BSZV99,2017-02-27,6.15,6.2,6.1,6.2,149751.0,0.0,1.0,6.15,6.2,6.1,6.2,149751.0
SILC,SILC:UW,BBG000BGVTB1,2017-02-27,38.18,38.2004,37.53,37.88,34563.0,0.0,1.0,37.3911570247934,37.4111355371901,36.7545867768595,37.0973553719008,34563.0
SIMO,SIMO:UW,BBG000GT9CK0,2017-02-27,41.06,41.41,40.43,40.8,367602.0,0.0,1.0,40.8990750538899,41.2477033117774,40.2715441896923,40.6400940623163,367602.0
SINA,SINA:UW,BBG000CK0GS5,2017-02-27,72.09,72.42,70.685,70.84,964534.0,0.0,1.0,72.09,72.42,70.685,70.84,964534.0
